Date	Time	 Region 	 Prefecture 	City	 RF Cluster	Group Center 	vCU	vDU	Zone	Site	Cell	Band	Site Status	Site Category	ECGI	ENBID	1002-Max UE Num	1011-Sector DL Throughput (Mbps)	1013-Radio Network Availability Rate (%)	3150-DL PRB Utilization	3644-CCE Utilization (%)	4095-ERAB Rel PDSCH Utilization	3645-CCE Utilization AGG1 (%)	3646-CCE Utilization AGG2 (%)	3647-CCE Utilization AGG4 (%)	3648-CCE Utilization AGG8 (%)	0004-DL PRB Utilization_Generic	1685-Test_FDDL.RprtNbr.CQI	1775-Test_FDDL.Cqi1Nbr.CW	1777-Test_FDDL.Cqi2Nbr.CW	1779-Test_FDDL.Cqi3Nbr.CW	1785-Test_FDDL.Cqi4Nbr.CW	3072-Average CQI	3138-Average CQI Nom	3139-Average CQI Denom	1191-Average DL User Throughput (Mbps)	1192-Average UL User Throughput (Mbps)	3140-Average DL User Throughput Nom	3141-Average DL User Throughput Denom (Seconds)	3142-Average UL User Throughput Nom (bits)	3143-Average UL User Throughput Denom (Seconds)	4316-Average User Data Volume	1020-DL Traffic Volume (GB)	1021-UL Traffic Volume (GB)	1027-Total Traffic Volume (GB)	1196-Traffic Volume VOLTE	1084-DL  Transport BLER %	3146-DL IBLER % Nom	3147-DL IBLER % Denom	1085-UL Transport Bler %	3148-UL IBLER % Nom	3149-UL IBLER Denom	1058-UL RSSI (dBm)	5297-DL Average MCS	4389-Average User Data Volume	1640-Test_FDUL.64QamDstrbtnNbr	1634-Test_FDUL.16QamDstrbtnNbr	1632-Test_FDUL.QpskDstrbtnNbr	3169-DL Qpsk Distribution	3171-DL 16QAM Distribution	3174-DL 64 QAM Distribution	3167-DL QPSK Distribution Nom	3170-DL 16Qam Distribution NOM	3173-DL 64 QAM Distribution NOM	3168-Modulation Distribution DNOM	1787-Test_FDDL.Cqi5Nbr.CW	1789-Test_FDDL.Cqi6Nbr.CW	1791-Test_FDDL.Cqi7Nbr.CW	1793-Test_FDDL.Cqi8Nbr.CW	1796-Test_FDDL.Cqi9Nbr.CW	1799-Test_FDDL.Cqi10Nbr.CW	1801-Test_FDDL.Cqi11Nbr.CW	1803-Test_FDDL.Cqi12Nbr.CW	1805-Test_FDDL.Cqi13Nbr.CW	1806-Test_FDDL.Cqi14Nbr.CW	1807-Test_FDDL.Cqi15Nbr.CW
14/06/2020	12:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	11	1800	ONAIR	-	4.40119E+12	360670	6	13.2698	100	1.2047	2.4407	-	0.2083	1.9357	97.8561	0	1.2047	0	6	6	7	6	-	0	0	13.9881	3.5046	97328928	6.958	2642480	0.754	0.0004	0.0124	0.0004	0.0128	0	10.0562	1359	13514	9.0421	202	2234	-98.1505	16.434	0.279	880	1092	263	4.8079	44.8142	50.3779	617	5751	6465	12833	14	17	20	25	22	24	69	109	53	33	15
15/06/2020	13:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	11	1800	ONAIR	-	4.40119E+12	360670	10	13.7712	100	3.0891	3.4064	-	5.0541	22.1748	72.7711	0	3.0891	0.0625	83	107	115	122	10.25	41	4	18.4611	2.5667	1320487800	71.528	61185640	23.838	0.0003	0.1789	0.0103	0.1892	0	7.2521	15240	210146	9.6402	6139	63681	-100.7882	15.8244	0.1944	23883	29250	10526	25.1507	20.6226	54.2267	2044	1676	4407	8127	143	145	178	176	170	161	197	200	172	137	563
16/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	11	1800	ONAIR	-	4.40119E+12	360670	13	5.8742	100	7.237	5.9743	-	3.7599	22.2832	73.9569	0	7.237	0.0938	273	253	301	337	9.5	57	6	6.3552	0.8367	1417765392	223.086	77632400	92.789	0.0002	0.1918	0.0131	0.2049	0	6.0895	19147	314428	11.4307	18704	163629	-105.1406	12.8888	0.1647	5348	47060	111182	27.1547	54.3133	18.532	78018	156047	53244	287309	457	1064	917	1263	1670	1499	1353	1129	933	513	643
17/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	11	1800	ONAIR	-	4.40119E+12	360670	12	11.7214	100	2.2022	2.9835	-	1.5642	10.8288	87.607	0	2.2022	0.0469	125	124	152	158	9.3333	28	3	13.6815	2.7301	580163888	42.405	14876064	5.449	0.0002	0.0751	0.0026	0.0777	0	8.286	7210	87014	8.0477	1700	21124	-97.6021	15.4552	0.1326	9723	8000	3401	8.6925	54.9604	36.3471	4112	25999	17194	47305	188	202	219	242	285	305	325	277	246	225	923
11/06/2020	17:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	12	1800	ONAIR	-	4.40119E+12	360670	13	8.5156	100	9.4888	4.7998	-	6.119	42.4793	51.4017	0	9.4888	0.1406	181	221	226	240	9	81	9	8.9225	1.1565	2662070024	298.354	55591528	48.067	0.0003	0.3386	0.0092	0.3478	0	6.9099	21878	316620	9.2203	9845	106775	-104.514	11.6969	0.1907	8319	42391	56067	34.562	47.7959	17.6421	3685	5096	1881	10662	246	296	274	344	440	407	936	496	219	372	226
12/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	12	1800	ONAIR	-	4.40119E+12	360670	10	14.5344	100	8.1646	4.9266	-	7.7931	40.1788	52.0281	0	8.1646	0.0625	575	365	510	486	11.75	47	4	16.3331	2.4597	4348809616	266.257	158167912	64.304	0.0006	0.5676	0.0269	0.5946	0	8.0745	40650	503437	9.3625	12572	134280	-102.9555	20.1287	0.4359	13601	77017	43668	2.1445	18.0078	79.8477	10453	87775	389200	487428	567	611	536	514	618	1270	1724	1737	1728	1116	2051
13/06/2020	09:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	12	1800	ONAIR	-	4.40119E+12	360670	4	18.9548	100	1.4574	2.5008	-	0.4764	4.7326	94.791	0	1.4574	0	4	2	5	4	-	0	0	20.2728	1.8447	326230600	16.092	3407104	1.847	0.0025	0.0448	0.0007	0.0455	0	8.7623	3217	36714	11.0149	496	4503	-84.2907	5.55	1.818	1798	1586	1119	78.3333	20	1.6667	47	12	1	60	139	16	6	7	5	2	3	7	5	0	11
14/06/2020	15:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	12	1800	ONAIR	-	4.40119E+12	360670	7	14.7866	100	1.2757	2.6512	-	0.3603	2.4537	97.186	0	1.2757	0	17	33	38	31	-	0	0	18.9567	2.8605	168202584	8.873	4081912	1.427	0.0002	0.0217	0.0008	0.0225	0	9.1169	1689	18526	14.3354	700	4883	-90.1627	8.0443	0.1779	1597	1938	1348	64.7952	17.9657	17.2391	981	272	261	1514	59	51	51	75	186	36	23	38	24	29	70
15/06/2020	22:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	12	1800	ONAIR	-	4.40119E+12	360670	8	7.1209	100	17.1529	12.6888	-	0.0577	1.8954	98.0469	0	17.1529	0.0625	74	63	59	85	7.5	30	4	7.3237	0.2716	4197496344	573.137	60371176	222.298	0.0007	0.527	0.0089	0.5358	0	7.0039	39358	561944	9.7848	29711	303644	-111.1852	8.8665	0.4781	1726	11168	290628	56.5341	33.5227	9.9432	796	472	140	1408	142	96	94	79	80	68	151	173	100	111	104
16/06/2020	15:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	12	1800	ONAIR	-	4.40119E+12	360670	10	10.1508	100	4.4095	4.9434	-	2.0631	15.9458	81.9912	0	4.4095	0.0781	732	935	1356	924	9.2	46	5	13.7603	3.2296	1622967344	117.946	81351088	25.189	0.0002	0.2195	0.0136	0.2331	0	7.4033	22412	302729	9.7937	9339	95357	-100.0699	17.1914	0.1688	35090	51719	8548	7.5148	40.0868	52.3984	22725	121224	158455	302404	1065	1193	1166	1850	4954	3064	4832	3853	1429	1287	728
17/06/2020	12:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400221	UHN1AIC101400443	NAGOYA	NNC2301000409	12	1800	ONAIR	-	4.40119E+12	360670	11	10.9495	100	6.9383	4.3015	-	4.7527	35.6263	59.621	0	6.9383	0.0312	402	488	499	575	11	22	2	11.4452	2.4189	2668211880	233.129	89783472	37.118	0.0006	0.3387	0.0156	0.3543	0	8.2626	34421	416587	9.9387	7428	74738	-103.6391	14.917	0.4368	6091	42733	25913	6.8167	64.6887	28.4946	28048	266168	117244	411460	537	591	672	875	1530	1631	2073	1475	815	555	518
11/06/2020	06:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	1	1800	ONAIR	-	4.40119E+12	360669	26	21.8257	100	25.0281	15.2433	-	4.2777	45.8541	49.8682	0	25.0281	0.25	907	969	1116	1336	8.8125	141	16	23.0762	1.3497	21249891272	920.857	164368624	121.786	0.0006	2.7966	0.0343	2.8309	0	8.9824	166523	1853875	10.1618	37225	366322	-98.9529	15.4895	0.4262	140472	97497	128320	20.7954	32.8075	46.3971	33840	53387	75501	162728	1520	2160	3983	4091	2842	3149	2788	2889	1416	1019	3050
12/06/2020	20:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	1	1800	ONAIR	-	4.40119E+12	360669	24	8.9931	100	34.4094	20.326	-	17.1117	62.1505	20.7378	0	34.4094	0.3594	630	606	805	1095	10.2174	235	23	11.3135	5.7883	13126353864	1160.236	4867580488	840.94	0.0005	1.7335	0.6481	2.3815	0.0868	8.3053	151599	1825320	10.0186	126454	1262189	-104.2516	20.1854	0.3527	160295	989175	112743	4.7871	19.1988	76.0141	54536	218718	865975	1139229	1241	1939	2079	4019	3746	3674	4226	6830	11434	1659	1833
13/06/2020	15:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	1	1800	ONAIR	-	4.40119E+12	360669	23	11.2102	100	49.3678	27.6039	-	2.1669	18.5479	79.2852	0	49.3678	0.4375	959	1078	1281	1475	9.6071	269	28	11.2674	2.0686	21128636224	1875.204	762977848	368.841	0.0006	2.7543	0.1262	2.8806	0	8.1105	246594	3040434	10.2309	72170	705412	-101.5809	17.3678	0.4295	135471	267674	302270	10.7183	32.5696	56.7121	79234	240768	419240	739242	2356	2103	2718	3835	3844	4716	5657	4513	3347	1654	2310
14/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	1	1800	ONAIR	-	4.40119E+12	360669	23	10.9424	100	68.6185	25.9782	-	7.9133	77.5123	14.5744	0	68.6185	0.5312	479	531	551	548	9.6471	328	34	11.1432	2.9811	27442796752	2462.734	1033500080	346.68	0.0007	3.5212	0.1776	3.6989	0	8.5551	258368	3020034	10.9281	89133	815632	-101.1659	19.6122	0.502	230716	387853	197081	0.8344	14.0829	85.0827	19160	323377	1953700	2296237	803	1366	1676	2185	5647	20868	3141	3137	2906	1736	2694
15/06/2020	00:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	1	1800	ONAIR	-	4.40119E+12	360669	25	10.6472	100	79.9187	27.4627	-	7.1342	78.1131	14.7527	0	79.9187	0.375	802	865	980	1130	10.125	243	24	10.6847	2.6022	30517083504	2856.138	905223072	347.867	0.0007	3.8947	0.1658	4.0606	0	9.1264	286384	3137981	11.5648	93930	812208	-98.6763	19.911	0.5154	196945	433326	181885	1.0616	10.7805	88.1579	31011	314910	2575190	2921111	1273	1534	1845	3124	15637	14734	6303	5106	2605	2410	5440
16/06/2020	14:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	1	1800	ONAIR	-	4.40119E+12	360669	23	8.3206	100	30.1939	15.7948	-	22.622	53.872	23.506	0	30.1939	0.2812	1161	974	1167	1209	9.3333	168	18	9.2444	8.4443	8730270576	944.386	6335079032	750.218	0.0005	1.2307	0.8724	2.1031	0	5.4752	74510	1360860	9.9378	120785	1215404	-101.1908	18.3824	0.3601	958780	199324	57471	3.3161	22.6483	74.0356	43542	297386	972132	1313060	1561	2315	3022	4366	4593	3173	3501	7789	15880	1504	2046
17/06/2020	22:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	1	1800	ONAIR	-	4.40119E+12	360669	22	4.8539	100	12.502	18.6615	-	35.3684	42.4752	22.1564	0	12.502	0.375	765	818	988	1004	10.875	261	24	13.1051	7.0876	4063573864	310.075	12430363672	1753.829	0.0005	0.6297	1.5913	2.2211	0	7.775	106708	1372447	9.921	215928	2176470	-104.1264	19.2569	0.3318	360107	1795397	21077	3.4353	21.2756	75.2891	39902	247123	874507	1161532	1315	1948	2805	2856	2627	2893	9241	15352	6544	4190	4500
11/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	2	1800	ONAIR	-	4.40119E+12	360669	11	5.3578	100	7.1271	5.4274	-	1.7931	18.3972	79.8097	0	7.1271	0.0781	483	546	636	657	9	45	5	5.5839	1.1621	1307129368	234.091	54734800	47.101	0.0003	0.1661	0.0091	0.1752	0	7.1388	19749	276645	10.8816	9470	87028	-99.4747	11.6729	0.2082	6204	26898	53921	34.388	56.2213	9.3907	90794	148440	24794	264028	715	2295	994	1066	1132	1233	1178	1046	676	572	692
12/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	2	1800	ONAIR	-	4.40119E+12	360669	12	6.5422	100	8.8887	6.9629	-	2.9374	30.2516	66.811	0	8.8887	0.125	85	80	105	132	8.25	66	8	6.8215	1.3792	2201583600	322.743	113740912	82.468	0.0003	0.2875	0.019	0.3064	0	7.6502	37611	491634	15.9267	25328	159029	-95.1187	10.9003	0.1853	64250	15557	79226	34.6569	61.1533	4.1898	4111	7254	497	11862	276	336	350	221	169	181	171	178	165	194	117
13/06/2020	10:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	2	1800	ONAIR	-	4.40119E+12	360669	12	14.0958	100	27.6492	9.1517	-	3.4298	68.3812	28.1891	0	27.6492	0.0781	49	57	78	77	10.6	53	5	14.3955	1.9016	14553505376	1010.979	63447544	33.365	0.0024	1.8315	0.0192	1.8507	0	7.8023	113826	1458880	11.0287	14325	129888	-94.3404	9.877	1.751	85765	29907	14215	44.0256	55.6899	0.2845	3714	4698	24	8436	199	334	111	173	163	102	156	118	138	126	120
14/06/2020	17:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	2	1800	ONAIR	-	4.40119E+12	360669	11	10.0964	100	11.0115	5.7644	-	4.0662	46.4689	49.4649	0	11.0115	0.1562	926	1060	1173	1256	9.4	94	10	10.6664	1.7218	4223452096	395.96	71836112	41.721	0.0006	0.5368	0.0134	0.5501	0	8.1074	51339	633234	11.832	12660	106998	-97.7459	15.6236	0.403	35906	36656	34420	9.3773	51.0611	39.5615	58033	315999	244832	618864	1264	1484	1550	1999	3104	2897	2923	2916	2224	1229	1619
15/06/2020	18:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	2	1800	ONAIR	-	4.40119E+12	360669	15	7.0784	100	4.0489	4.9823	-	2.1494	13.4344	84.4162	0	4.0489	0.0781	1128	1301	1551	1500	10	50	5	8.0506	0.6028	910139192	113.053	41489872	68.823	0.0001	0.1187	0.0071	0.1258	0	7.9139	16353	206636	17.92	20181	112617	-97.9572	14.0151	0.1007	22943	16025	73651	13.9384	62.9933	23.0683	15508	70087	25666	111261	1476	1537	1520	1437	1544	1791	1899	1904	1831	1329	1482
16/06/2020	22:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	2	1800	ONAIR	-	4.40119E+12	360669	9	3.5505	100	4.6536	12.5751	-	0.2222	1.5309	98.247	0	4.6536	0.0938	45	36	50	45	8.5	51	6	4.4031	0.1456	509092456	115.622	59638568	409.539	0.0002	0.0682	0.0076	0.0759	0	7.4842	14076	188076	32.4794	147953	455529	-105.6277	4.5396	0.1115	1877	1357	452294	93.161	6.422	0.417	1117	77	5	1199	76	129	367	948	244	56	51	54	44	36	74
17/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	2	1800	ONAIR	-	4.40119E+12	360669	11	3.8573	100	14.3237	12.5083	-	1.3379	8.9088	89.7533	0	14.3237	0.0469	194	193	211	221	7.3333	22	3	4.0818	0.4286	2190719696	536.707	102416368	238.931	0.0004	0.2803	0.0151	0.2954	0	7.148	53495	748388	22.9147	75829	330919	-102.343	13.931	0.2544	11149	28122	291559	19.5565	50.5993	29.8442	4030	10427	6150	20607	285	553	298	281	290	362	376	434	291	214	234
11/06/2020	15:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	3	1800	ONAIR	-	4.40119E+12	360669	16	16.8924	100	11.0085	6.6416	-	6.0316	44.158	49.8104	0	11.0085	0.1406	267	322	351	399	8.8889	80	9	18.2184	2.5078	7177847976	393.989	147199488	58.697	0.0003	0.9168	0.0311	0.948	0.3484	7.7197	60615	785194	11.4012	18090	158667	-95.9943	14.9218	0.3482	73087	40358	45214	18.19	41.0055	40.8045	10767	24272	24153	59192	805	1349	1380	509	599	640	722	806	440	518	675
12/06/2020	10:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	3	1800	ONAIR	-	4.40119E+12	360669	19	12.3393	100	23.1739	12.3834	-	5.3307	54.0096	40.6596	0	23.1739	0.2344	642	673	734	830	10.0667	151	15	13.0064	2.0515	10987112720	844.746	300904808	146.679	0.0005	1.4055	0.0604	1.4659	0	8.2842	111411	1344859	10.7042	35417	330869	-97.2585	15.369	0.3928	88379	117338	125154	12.6178	48.6027	38.7795	96918	373320	297868	768106	962	1218	1541	2381	2601	2528	4259	2252	950	751	1171
13/06/2020	17:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	3	1800	ONAIR	-	4.40119E+12	360669	22	11.9975	100	12.959	11.9851	-	4.4959	34.7809	60.7231	0	12.959	0.2344	538	625	839	1505	9	135	15	14.13	3.2369	6113960896	432.693	365740712	112.991	0.0002	0.8441	0.0626	0.9066	0.0252	8.3047	91197	1098132	20.543	65107	316931	-95.2819	17.9719	0.183	165212	43256	108433	14.301	22.6874	63.0116	59438	94294	261890	415622	2874	4065	2169	2212	1665	1650	1724	1557	1275	1039	3004
14/06/2020	15:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	3	1800	ONAIR	-	4.40119E+12	360669	22	9.2003	100	14.7218	10.535	-	4.7009	39.1016	56.1976	0	14.7218	0.375	688	850	990	1133	9.625	231	24	9.9694	1.4242	5281081368	529.728	171214192	120.222	0.0002	0.6931	0.0344	0.7275	0.2063	7.7876	67457	866209	16.4714	50132	304357	-96.5649	15.0264	0.1593	92949	73757	137810	17.2143	45.2512	37.5345	74370	195496	162158	432024	2167	2920	2441	2174	2122	2489	3003	2645	1678	1283	2707
15/06/2020	10:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	3	1800	ONAIR	-	4.40119E+12	360669	19	12.4942	100	22.9574	11.2573	-	6.8998	46.3919	46.7083	0	22.9574	0.2188	1217	1378	1530	1498	10.2857	144	14	13.1449	1.3024	10956799512	833.542	339417144	260.608	0.0006	1.3926	0.059	1.4517	0.0292	8.389	109871	1309703	10.3346	42466	410909	-100.4191	16.593	0.4292	51565	97508	261774	6.2228	46.9848	46.7924	64897	489997	487990	1042884	1582	2422	2395	3143	3601	3526	3931	3429	1835	1686	1874
16/06/2020	13:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	3	1800	ONAIR	-	4.40119E+12	360669	19	17.1664	100	13.6493	10	-	3.775	32.1937	64.0313	0	13.6493	0.3125	785	871	1081	1336	8.85	177	20	19.5073	3.0873	9721392288	498.347	278097592	90.077	0.0003	1.2517	0.0542	1.3059	0.395	8.0762	79825	988393	11.77	29801	253195	-95.3702	14.277	0.2835	130064	57855	65271	21.2512	46.3018	32.447	29427	64115	44930	138472	1368	1712	1305	1261	1488	1832	1973	1838	1603	1445	2440
17/06/2020	19:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MORIYAMA-OBATARYOKUCHI	Shidami	UHN1AIC100400220	UHN1AIC101400440	NAGOYA	NNC2301000412	3	1800	ONAIR	-	4.40119E+12	360669	20	5.9791	100	22.1561	13.6369	-	1.8984	21.8785	76.2231	0	22.1561	0.1562	678	724	828	879	9.2	92	10	6.2367	1.7441	5242290784	840.557	157811936	90.482	0.0003	0.6711	0.0294	0.7005	0	7.8742	79086	1004367	11.8835	27561	231927	-98.5474	14.4032	0.2317	64432	85398	82112	22.1035	37.9553	39.9412	30908	53074	55851	139833	1000	1609	1321	1363	1520	1626	1571	1510	978	874	1054
11/06/2020	11:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400266	UHN1AIC101400532	NAGOYA	NNC2301000459	4	1800	ONAIR	-	4.40119E+12	360715	17	18.9608	100	11.9148	7.0292	-	3.6284	39.8507	56.5209	0	11.9148	0.2031	87	111	177	236	9	117	13	20.033	1.2952	8479085832	423.256	70461896	54.402	0.0006	1.0792	0.0193	1.0985	0	7.9726	62261	780941	11.847	16604	140154	-99.6553	9.2265	0.4613	51639	27408	61083	49.6455	43.2644	7.0901	10013	8726	1430	20169	1288	978	586	585	587	440	330	226	204	219	348
12/06/2020	06:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400266	UHN1AIC101400532	NAGOYA	NNC2301000459	4	1800	ONAIR	-	4.40119E+12	360715	16	12.0174	100	15.5129	10.0513	-	1.9549	23.2974	74.7477	0	15.5129	0.1719	90	146	121	104	9.4545	104	11	12.3486	1.7671	7032086392	569.464	103663280	58.662	0.0005	0.903	0.0202	0.9232	0	7.0713	67975	961285	9.84	15487	157388	-100.2399	6.7175	0.3785	52928	55771	48688	75.2286	20.8088	3.9626	3702	1024	195	4921	273	766	226	393	466	282	276	263	188	143	113
13/06/2020	23:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400266	UHN1AIC101400532	NAGOYA	NNC2301000459	4	1800	ONAIR	-	4.40119E+12	360715	18	9.8747	100	23.3133	12.0888	-	4.5166	44.5988	50.8846	0	23.3133	0.2344	343	367	467	446	9.4667	142	15	10.1665	1.5197	8669834744	852.784	186192488	122.523	0.0004	1.1456	0.0389	1.1846	0	6.6416	91658	1380063	9.9119	30898	311726	-97.6946	16.1765	0.2732	122583	82778	106363	11.0041	39.0293	49.9666	20748	73589	94211	188548	560	1479	592	1083	1615	1724	2441	1789	1288	458	394
14/06/2020	00:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400266	UHN1AIC101400532	NAGOYA	NNC2301000459	4	1800	ONAIR	-	4.40119E+12	360715	19	9.2232	100	25.7971	11.757	-	7.5034	59.1093	33.3874	0	25.7971	0.25	568	659	775	816	10.125	162	16	9.5946	2.3027	8789401864	916.078	380894272	165.412	0.0004	1.1514	0.0652	1.2166	0	7.0525	97681	1385047	9.5729	35594	371821	-99.4186	15.5188	0.2796	101438	131063	139362	8.6425	53.4395	37.918	38781	239797	170148	448726	1244	1397	1180	3183	4402	3976	4581	1807	1001	756	1268
15/06/2020	00:00	TOKAI	AICHI-KEN	NAGOYA-SHI	AIC-MEITO-HONGO	Inokoishi	UHN1AIC100400266	UHN1AIC101400532	NAGOYA	NNC2301000459	4	1800	ONAIR	-	4.40119E+12	360715	16	7.1701	100	23.5798	12.2779	-	8.4979	53.3649	38.1372	0	23.5798	0.1094	209	257	234	226	8.8571	62	7	7.8345	4.903	6215240808	793.315	1653371408	337.218	0.0007	0.8727	0.2193	1.0921	0	7.4033	99649	1346005	9.7509	49807	510793	-103.4931	10.3705	0.4692	98930	339463	72423	58.4624	16.6006	24.937	6494	1844	2770	11108	339	653	498	498	435	440	654	655	353	391	631
